"","date","daily.returns"
"683",2016-07-30,0.000118894754363552
"684",2016-07-31,0.000118880620081141
"685",2016-08-01,0.000118866489159375
"686",2016-08-02,0.0094131070384369
"687",2016-08-03,-0.00388555280819503
"688",2016-08-04,0.00283687943262412
"689",2016-08-05,-0.0141442715700142
"690",2016-08-06,-0.000621712099473815
"691",2016-08-07,-0.00062209886586595
"692",2016-08-08,-0.000622486113771248
"693",2016-08-09,0.00380911312347276
"694",2016-08-10,0.00357986682895395
"695",2016-08-11,-0.00114147107084261
"696",2016-08-12,-0.00514248982215548
"697",2016-08-13,0.000909373728671614
"698",2016-08-14,0.000908547519426151
"699",2016-08-15,0.000907722810118639
"700",2016-08-16,0.00601417627264267
"701",2016-08-17,-0.0059782221905913
"702",2016-08-18,0.00608577360922169
"703",2016-08-19,-0.00789923142613158
"704",2016-08-20,-0.000669488080721203
"705",2016-08-21,-0.000669936595286358
"706",2016-08-22,-0.000670385711207477
"707",2016-08-23,0.00186875583986201
"708",2016-08-24,-0.0124829614749983
"709",2016-08-25,-0.00464947330185261
"710",2016-08-26,-0.000583898985475506
"711",2016-08-27,0.000292120061345269
"712",2016-08-28,0.000292034752135351
"713",2016-08-29,0.000291949492737809
"714",2016-08-30,-0.00722364100693185
"715",2016-08-31,-0.00485080111715408
"716",2016-09-01,0.00369276218611514
